"","Name_submitted","Accepted_name","Family","Order","HybProp","Hyb_Ratio","perc_per","perc_wood","perc_ag","floral_symm","mating_system","repro_syndrome","pollination_syndrome","RedList","tavg","C_value","CV_C_value"
"1153","Nitrophila","Nitrophila","Amaranthaceae","Caryophyllales",0,0,"1","0",0.041463415,".",".",".",".",".",".",".","."
"1154","Nolina","Nolina","Asparagaceae","Asparagales",0,0,"1","1",0,".",".",".",".",".",".","5.776666667","12.11318026"
"1155","Nonea","Nonea","Boraginaceae","Boraginales",0,0,"0.111111111","0",0.001824818,".","1","1","1",".",".",".","."
"1156","Notelaea","Notelaea","Oleaceae","Lamiales",0,0,"1","1",0.003252033,".",".",".",".",".",".",".","."
"1157","Nothocalais","Nothocalais","Asteraceae","Asterales",0,0,"1","0",0.00210989,".",".",".",".",".",".",".","."
"1158","Nothocestrum","Nothocestrum","Solanaceae","Solanales",0,0,"1","1",0.089837398,".",".",".",".","2.875",".",".","."
"1159","Nothofagus","Nothofagus","Nothofagaceae","Fagales",33.33333333,0.333333333,"1","1",0,".",".",".","0","1.944444444","0.99",".","."
"1160","Notholaena","Hemionitis","Pteridaceae","Monilophyta",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1161","Nototrichium","Nototrichium","Amaranthaceae","Caryophyllales",0,0,"1","1",0.041463415,".",".",".",".",".",".",".","."
"1162","Nuphar","Nuphar","Nymphaeaceae","Nymphaeales",10,0.2,"1","0",0,".","1","0.333333333","1",".",".","2.58","2.740723958"
"1163","Nymphaea","Nymphaea","Nymphaeaceae","Nymphaeales",0,0,"1","0",0,"0","1","0.5","1",".",".","1.297","42.3405497"
"1164","Nymphoides","Nymphoides","Menyanthaceae","Asterales",0,0,"0.928571429","0",0,"0","1","0.5","1",".",".","0.73","."
"1165","Ochrosia","Ochrosia","Apocynaceae","Gentianales",0,0,"1","1",0.000658617,".",".",".","1","3.75",".",".","."
"1166","Ocimum","Ocimum","Lamiaceae","Lamiales",0,0,"0.5","0",0.004320557,"1",".",".",".",".","0.667",".","."
"1167","Odontites","Odontites","Orobanchaceae","Lamiales",0,0,"0.117647059","0.117647059",0,".","1","1","1",".",".","0.57","."
"1168","Oenanthe","Oenanthe","Apiaceae","Apiales",0,0,"0.909090909","0",0.003968254,"0","1","0.785714286","1",".",".","0.64","2.209708691"
"1169","Oenothera","Oenothera","Onagraceae","Myrtales",0.102145046,0.04494382,"0.402001096","0",0.001538462,".","1","1","1",".","1.043","1.221666667","9.234313412"
"1170","Olearia","Olearia","Asteraceae","Asterales",0.483091787,0.108695652,"1","0.979166667",0.00210989,".",".",".","1","1.5",".","6.13","."
"1171","Omalotheca","Omalotheca","Asteraceae","Asterales",0,0,"1","0",0.00210989,".",".",".",".",".",".",".","."
"1172","Omphalodes","Omphalodes","Boraginaceae","Boraginales",0,0,"0.375","0",0.001824818,".","1","0.75","1",".",".",".","."
"1173","Oncosiphon","Oncosiphon","Asteraceae","Asterales",0,0,"0","0",0.00210989,".",".",".",".",".",".",".","."
"1174","Onobrychis","Onobrychis","Fabaceae","Fabales",0,0,"0.913043478","0",0.096494845,".","1","1","1",".",".","1.25","."
"1175","Ononis","Ononis","Fabaceae","Fabales",0.056497175,0.016666667,"0.311111111","0.433333333",0.096494845,".","1","0.833333333","1",".",".",".","."
"1176","Onopordum","Onopordum","Asteraceae","Asterales",0.865800866,0.090909091,"0","0",0.00210989,".","1","1","1",".","0.568","1.33","."
"1177","Onosma","Onosma","Boraginaceae","Boraginales",0,0,"0.712121212","0",0.001824818,".","1","1","1",".",".","1.79","46.74436057"
"1178","Onosmodium","Lithospermum","Boraginaceae","Boraginales",0,0,"1","0",0.001824818,".",".",".",".",".",".",".","."
"1179","Opercularia","Opercularia","Rubiaceae","Gentianales",0,0,"1","0",6e-04,".",".",".",".",".",".",".","."
"1180","Ophioglossum","Ophioglossum","Ophioglossaceae","Monilophyta",0,0,"1","0",0,".","1","0.5",".",".",".","61.77666667","4.21026757"
"1181","Ophrys","Ophrys","Orchidaceae","Asparagales",14.62450593,1.608695652,"1","0",0,".","1","0.833333333","1",".",".",".","."
"1182","Oplismenus","Oplismenus","Poaceae","Poales",0,0,"1","0",0.074314214,"1",".",".",".",".",".","2.64","."
"1183","Opopanax","Opopanax","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".",".","."
"1184","Opuntia","Opuntia","Cactaceae","Caryophyllales",1.333333333,0.333333333,"1","0.773584906",0,"0",".",".","1","2.5",".","2.59","31.40810556"
"1185","Orchis","Orchis","Orchidaceae","Asparagales",1.149425287,0.166666667,"1","0",0,".","1","0.857142857","1",".",".",".","."
"1186","Orcuttia","Orcuttia","Poaceae","Poales",0,0,"0","0",0.074314214,".",".",".",".",".",".",".","."
"1187","Oreobolus","Oreobolus","Cyperaceae","Poales",0,0,"1","0",0.00045977,".",".",".",".",".",".",".","."
"1188","Oreochloa","Oreochloa","Poaceae","Poales",0,0,"1","0",0.074314214,".","1","1","0",".",".",".","."
"1189","Oreomyrrhis","Chaerophyllum","Apiaceae","Apiales",10,0.2,"0.9","0",0.003968254,".",".",".",".",".",".",".","."
"1190","Oreonana","Oreonana","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".",".","."
"1191","Origanum","Origanum","Lamiaceae","Lamiales",3.846153846,0.230769231,"0.959731544","0.566666667",0.004320557,".","1","0.5","1",".",".","0.765","0"
"1192","Orlaya","Orlaya","Apiaceae","Apiales",0,0,"0","0",0.003968254,".","1","1","1",".",".","1.38","."
"1193","Ornithogalum","Ornithogalum","Asparagaceae","Asparagales",0.12195122,0.024390244,"1","0",0,"0","1","0.4","1",".",".","14.383","57.86951179"
"1194","Ornithopus","Ornithopus","Fabaceae","Fabales",1.282051282,0.076923077,"0","0",0.096494845,".","1","1","1",".",".",".","."
"1195","Orobanche","Orobanche","Orobanchaceae","Lamiales",0,0,"1","0",0,"1","1","0.925","1",".",".","3.331702128","33.07759632"
"1196","Orostachys","Orostachys","Crassulaceae","Saxifragales",0,0,"0","0",0,".",".",".",".",".",".",".","."
"1197","Orthocarpus","Orthocarpus","Orobanchaceae","Lamiales",0,0,"0","0",0,".",".",".",".",".",".",".","."
"1198","Oryzopsis","Oryzopsis","Poaceae","Poales",2.564102564,0.153846154,"1","0",0.074314214,".",".",".",".",".",".",".","."
"1199","Osmorhiza","Osmorhiza","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".",".","."
"1200","Osmunda","Osmunda","Osmundaceae","Monilophyta",33.33333333,0.333333333,"1","0",0,".","1","1",".",".",".","13.77333333","1.488088182"
"1201","Osteocarpum","Osteocarpum","Amaranthaceae","Caryophyllales",50,0.25,"1","0",0.041463415,".",".",".",".",".",".",".","."
"1202","Osyris","Osyris","Santalaceae","Santalales",0,0,"1","1",0.002139037,"0",".",".","0.5",".",".",".","."
"1203","Oxalis","Oxalis","Oxalidaceae","Oxalidales",0,0,"0.9375","0",0.003896104,"0","0.7","0.25","1","1.875",".","2.333809524","146.0891822"
"1204","Oxylobium","Oxylobium","Fabaceae","Fabales",0,0,"1","1",0.096494845,".",".",".",".",".",".",".","."
"1205","Oxytheca","Oxytheca","Polygonaceae","Caryophyllales",0,0,"0","0",0.002727273,".",".",".",".",".",".",".","."
"1206","Oxytropis","Oxytropis","Fabaceae","Fabales",0.510204082,0.12244898,"1","0",0.096494845,".","1","1","1",".",".","4.61","."
"1207","Ozothamnus","Ozothamnus","Asteraceae","Asterales",5.882352941,0.470588235,"1","1",0.00210989,".",".",".",".",".",".",".","."
"1208","Paederota","Paederota","Plantaginaceae","Lamiales",0,0,"1","0",0.005925926,".",".",".",".",".",".",".","."
"1209","Paeonia","Paeonia","Paeoniaceae","Saxifragales",0,0,"1","0",0,".","1","1","1",".",".","20.28384615","20.29001217"
"1210","Palafoxia","Palafoxia","Asteraceae","Asterales",0,0,"0","0",0.00210989,".",".",".",".",".",".",".","."
"1211","Panax","Panax","Araliaceae","Apiales",0,0,"1","0",0,".",".",".",".","3",".",".","."
"1212","Pancratium","Pancratium","Amaryllidaceae","Asparagales",0,0,"1","0",0,"0",".",".","1",".",".","24.55666667","22.59401148"
"1213","Panicum","Panicum","Poaceae","Poales",0.051264525,0.019480519,"0.48","0",0.074314214,"1","1","1","0","1.666666667",".","1.8975","29.00157923"
"1214","Papaver","Papaver","Papaveraceae","Ranunculales",0.067340067,0.018181818,"0.290909091","0",0,".","1","1","1",".","0.23","3.845","46.03355041"
"1215","Paradisea","Paradisea","Asparagaceae","Asparagales",0,0,"1","0",0,".",".",".","1",".",".","3.725","2.088100562"
"1216","Parapholis","Parapholis","Poaceae","Poales",0,0,"0","0",0.074314214,".","1","1","0",".",".","9.08","."
"1217","Parentucellia","Parentucellia","Orobanchaceae","Lamiales",0,0,"0","0",0,".","1","1","1",".",".",".","."
"1218","Parietaria","Parietaria","Urticaceae","Rosales",0,0,"0.325","0",0,".","1","0.833333333","0.5",".",".","0.57","."
"1219","Parnassia","Parnassia","Celastraceae","Celastrales",1.818181818,0.090909091,"1","0",0,".","1","0.5","1",".",".","1.18","."
"1220","Paronychia","Paronychia","Caryophyllaceae","Caryophyllales",0,0,"0.653846154","0",0.001818182,".","1","1","0.666666667",".",".","1.34","."
"1221","Parsonsia","Parsonsia","Apocynaceae","Gentianales",0,0,"1","1",0.000658617,".",".",".","1",".",".",".","."
"1222","Parthenium","Parthenium","Asteraceae","Asterales",0,0,"0.8","0.285714286",0.00210989,".",".",".",".",".",".",".","."
"1223","Parvisedum","Sedum","Crassulaceae","Saxifragales",0,0,"0","0",0,".",".",".",".",".",".",".","."
"1224","Paspalidium","Setaria","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".","0",".",".",".","."
"1225","Paspalum","Paspalum","Poaceae","Poales",0,0,"0.92","0",0.074314214,".",".",".","0.496478873","2.666666667",".","1.232083333","21.52214294"
"1226","Passiflora","Passiflora","Passifloraceae","Malpighiales",0,0,"1","0.6",0.001652893,"0",".",".","1","2","0.967","1.7304","21.2334278"
"1227","Pastinaca","Pastinaca","Apiaceae","Apiales",0,0,"0.25","0",0.003968254,".","1","1","1",".",".","1.73","."
"1228","Patersonia","Patersonia","Iridaceae","Asparagales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1229","Pectis","Pectis","Asteraceae","Asterales",0,0,"0","0",0.00210989,".",".",".",".",".",".",".","."
"1230","Pectocarya","Pectocarya","Boraginaceae","Boraginales",1.515151515,0.083333333,"0","0",0.001824818,".",".",".",".",".",".",".","."
"1231","Pedicularis","Pedicularis","Orobanchaceae","Lamiales",0,0,"0.957317073","0",0,".","1","1","1",".","0.962","2.84","."
"1232","Pediocactus","Pediocactus","Cactaceae","Caryophyllales",0,0,"1","1",0,".",".",".",".",".",".",".","."
"1233","Pediomelum","Pediomelum","Fabaceae","Fabales",0,0,"1","0",0.096494845,".",".",".",".",".",".",".","."
"1234","Pelargonium","Pelargonium","Geraniaceae","Geraniales",2.197802198,0.142857143,"0.96875","0.5",0,"0.666666667",".",".","1","4",".","8.1","."
"1235","Pelea","Pelea","Rutaceae","Sapindales",0,0,"1","1",0.001652893,".",".",".",".","5",".",".","."
"1236","Pellaea","Hemionitis","Pteridaceae","Monilophyta",2.857142857,0.2,"1","0",0,".",".",".",".",".",".","6.81","."
"1237","Peltaria","Peltaria","Brassicaceae","Brassicales",0,0,"1","0",0.00485306,".",".",".",".",".",".","0.763333333","51.43207638"
"1238","Pennisetum","Cenchrus","Poaceae","Poales",0,0,"0.875","0",0.074314214,".",".",".","0",".",".","2.121666667","35.48932833"
"1239","Penstemon","Penstemon","Plantaginaceae","Lamiales",0.081371694,0.075268817,"1","0.144385027",0.005925926,".",".",".",".",".",".","0.819913043","48.7061693"
"1240","Pentachaeta","Pentachaeta","Asteraceae","Asterales",0,0,"0","0",0.00210989,".",".",".",".",".",".",".","."
"1241","Pentagramma","Hemionitis","Pteridaceae","Monilophyta",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1242","Peperomia","Peperomia","Piperaceae","Piperales",0,0,"0.538461538","0",0.000992556,"0",".",".","0.5","2.968085106",".","1.887","52.78756168"
"1243","Perideridia","Perideridia","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".",".","."
"1244","Periploca","Periploca","Apocynaceae","Gentianales",0,0,"1","1",0.000658617,"0",".",".","1",".",".","0.5","."
"1245","Perityle","Perityle","Asteraceae","Asterales",0,0,"0.833333333","0.25",0.00210989,".",".",".",".",".",".",".","."
"1246","Persicaria","Persicaria","Polygonaceae","Caryophyllales",1.814516129,0.28125,"0.375","0",0.002727273,"0","1","0.727272727","1",".",".","0.565","33.79094353"
"1247","Persoonia","Persoonia","Proteaceae","Proteales",7.272727273,0.363636364,"1","0.916666667",0.000625,".",".",".",".",".","1.135",".","."
"1248","Petalonyx","Petalonyx","Loasaceae","Cornales",0,0,"1","1",0,".",".",".",".",".",".",".","."
"1249","Petasites","Petasites","Asteraceae","Asterales",1.169590643,0.105263158,"1","0",0.00210989,".","1","0.4","0.916666667",".",".","0.88","."
"1250","Petrocoptis","Petrocoptis","Caryophyllaceae","Caryophyllales",0,0,"1","0",0.001818182,".",".",".",".",".",".",".","."
"1251","Petrorhagia","Petrorhagia","Caryophyllaceae","Caryophyllales",0.307692308,0.038461538,"0.24","0",0.001818182,".","1","1","1",".",".","0.885","0"
"1252","Petroselinum","Petroselinum","Apiaceae","Apiales",0,0,"0","0",0.003968254,".","1","1","1",".",".","2.568333333","0"
"1253","Petrosimonia","Petrosimonia","Amaranthaceae","Caryophyllales",0,0,"0","0",0.041463415,".",".",".",".",".",".",".","."
"1254","Peucedanum","Peucedanum","Apiaceae","Apiales",0,0,"0.903225806","0",0.003968254,".","1","0.785714286","1","1.833333333",".","3.09","34.72146552"
"1255","Phacelia","Phacelia","Boraginaceae","Boraginales",0.03740835,0.030487805,"0.137195122","0",0.001824818,".","1","1","1",".",".",".","."
"1256","Phagnalon","Phagnalon","Asteraceae","Asterales",20,0.5,"1","1",0.00210989,".",".",".","1",".",".","1.1","."
"1257","Phalacrocarpum","Phalacrocarpum","Asteraceae","Asterales",0,0,"1","0",0.00210989,".",".",".",".",".",".",".","."
"1258","Phalaris","Phalaris","Poaceae","Poales",0,0,"0.394736842","0",0.074314214,".","1","0.833333333","0",".",".","3.637333333","41.76580589"
"1259","Phaseolus","Phaseolus","Fabaceae","Fabales",0,0,"0.5","0",0.096494845,".","1","1","1","3.5","0.473","0.824788732","26.86409937"
"1260","Phebalium","Phebalium","Rutaceae","Sapindales",0,0,"1","1",0.001652893,".",".",".",".",".",".",".","."
"1261","Phegopteris","Phegopteris","Thelypteridaceae","Monilophyta",0,0,"1","0",0,".","0","0.5",".",".",".","7.2","."
"1262","Phellodendron","Phellodendron","Rutaceae","Sapindales",0,0,"1","1",0.001652893,".",".",".",".",".",".",".","."
"1263","Phelypaea","Phelypaea","Orobanchaceae","Lamiales",0,0,"1","0",0,".",".",".",".",".",".","2.675","0"
"1264","Phemeranthus","Phemeranthus","Montiaceae","Caryophyllales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1265","Philadelphus","Philadelphus","Hydrangeaceae","Cornales",0,0,"1","1",0,".","1","1","1",".",".",".","."
"1266","Phillyrea","Phillyrea","Oleaceae","Lamiales",0,0,"1","1",0.003252033,".",".",".","1",".",".",".","."
"1267","Phippsia","Phippsia","Poaceae","Poales",150,0.75,"1","0",0.074314214,".",".",".",".",".",".",".","."
"1268","Phleum","Phleum","Poaceae","Poales",0,0,"0.625","0",0.074314214,".","1","0.785714286","0",".",".","2.314285714","35.48112136"
"1269","Phlomis","Phlomis","Lamiaceae","Lamiales",1.098901099,0.071428571,"1","0.714285714",0.004320557,".",".",".","1",".",".",".","."
"1270","Phlox","Phlox","Polemoniaceae","Ericales",0.408163265,0.1,"0.96","0",0,".","1","0.5","1",".","0.54",".","."
"1271","Phoenix","Phoenix","Arecaceae","Arecales",0,0,"1","1",5e-04,"0",".",".",".","0.5",".","1.112857143","29.21622912"
"1272","Pholisma","Pholisma","Boraginaceae","Boraginales",0,0,"1","0",0.001824818,".",".",".",".",".",".",".","."
"1273","Pholistoma","Pholistoma","Boraginaceae","Boraginales",0,0,"0","0",0.001824818,".",".",".",".",".",".",".","."
"1274","Phoradendron","Phoradendron","Santalaceae","Santalales",0,0,"1","0.666666667",0.002139037,".",".",".","1","2.8",".",".","."
"1275","Phormium","Phormium","Xanthorrhoeaceae","Asparagales",0,0,"1","1",0,".",".","1",".",".","0.946","0.76","."
"1276","Phyllangium","Phyllangium","Loganiaceae","Gentianales",0,0,"0","0",0,".",".",".",".",".",".",".","."
"1277","Phyllanthus","Phyllanthus","Phyllanthaceae","Malpighiales",0,0,"0.6","0.333333333",0.002292264,"0",".",".","1","2.3125",".","1.146666667","25.23550513"
"1278","Phyllitis","Asplenium","Aspleniaceae","Monilophyta",300,1.5,"1","0",0,".",".",".",".",".",".",".","."
"1279","Phyllodoce","Phyllodoce","Ericaceae","Ericales",0,0,"1","1",0,".",".","0.5","1",".",".",".","."
"1280","Phyllostachys","Phyllostachys","Poaceae","Poales",0,0,"1","1",0.074314214,".",".",".",".",".",".","2.5","11.3137085"
"1281","Phyllostegia","Phyllostegia","Lamiaceae","Lamiales",0.854700855,0.111111111,"1","0.111111111",0.004320557,".",".",".",".","4",".",".","."
"1282","Phyllota","Phyllota","Fabaceae","Fabales",0,0,"1","1",0.096494845,".",".",".",".",".",".","0.94","."
"1283","Physalis","Physalis","Solanaceae","Solanales",0,0,"0.627906977","0.0625",0.089837398,"0","1","0.5","1",".",".",".","."
"1284","Physaria","Physaria","Brassicaceae","Brassicales",0.378787879,0.060606061,"0.96969697","0",0.00485306,".",".",".",".",".",".","1.315","85.40728614"
"1285","Physocarpus","Physocarpus","Rosaceae","Rosales",0,0,"1","1",0.001060071,".","1","1","1",".",".","0.263333333","10.96234688"
"1286","Physospermum","Physospermum","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".","1",".",".",".","."
"1287","Physostegia","Physostegia","Lamiaceae","Lamiales",33.33333333,0.333333333,"1","0",0.004320557,".",".",".",".",".",".",".","."
"1288","Phyteuma","Phyteuma","Campanulaceae","Asterales",0,0,"1","0",0,".","1","0.916666667","1",".",".","1.145","0"
"1289","Phytolacca","Phytolacca","Phytolaccaceae","Caryophyllales",0,0,"1","0.166666667",0,"0","1","1","1",".",".","1.85","40.37371079"
"1290","Picea","Picea","Pinaceae","Pinophyta",0,0,"1","1",0.004761905,".","1","0.833333333","0","0.867647059","0.809863636","16.9924","15.75913537"
"1291","Picradeniopsis","Picradeniopsis","Asteraceae","Asterales",0,0,"1","0.5",0.00210989,".",".",".",".",".",".",".","."
"1292","Picris","Picris","Asteraceae","Asterales",0,0,"0.323529412","0",0.00210989,"0","1","1","1",".",".","1.58","."
"1293","Pilea","Pilea","Urticaceae","Rosales",0,0,"0.25","0",0,".",".",".",".","2.458333333",".",".","."
"1294","Pilosella","Pilosella","Asteraceae","Asterales",20,0.5,"1","0",0.00210989,".","0.5","0.533898305","1",".",".","4.241276596","23.98793765"
"1295","Pilularia","Pilularia","Marsileaceae","Monilophyta",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1296","Pimelea","Pimelea","Thymelaeaceae","Malvales",0,0,"0.916666667","0.6875",0.001324503,".",".",".","1",".",".","3.73","."
"1297","Pimpinella","Pimpinella","Apiaceae","Apiales",0,0,"0.785714286","0",0.003968254,"0","1","1","1",".",".","3.475","31.10989685"
"1298","Pinellia","Pinellia","Araceae","Alismatales",0,0,"1","0",0.000248447,".","1","0.5","1",".",".","2.37","68.62217708"
"1299","Pinguicula","Pinguicula","Lentibulariaceae","Lamiales",2.5,0.1875,"1","0",0,".","1","0.75","0.875",".",".","0.654","19.27656947"
"1300","Pinus","Pinus","Pinaceae","Pinophyta",0.216216216,0.08,"1","1",0.004761905,".","1","1","0","0.417431193","0.888","24.77841155","20.5887203"
"1301","Piperia","Platanthera","Orchidaceae","Asparagales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1302","Piptatherum","Piptatherum","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".","0",".",".",".","."
"1303","Pipturus","Pipturus","Urticaceae","Rosales",0,0,"1","1",0,".",".",".",".","2",".",".","."
"1304","Pisonia","Pisonia","Nyctaginaceae","Caryophyllales",0,0,"1","1",0.005063291,".",".",".",".","3",".",".","."
"1305","Pistacia","Pistacia","Anacardiaceae","Sapindales",16.66666667,0.25,"1","1",0.002030457,".",".",".","0.5","1",".","0.616666667","9.22093087"
"1306","Pistia","Pistia","Araceae","Alismatales",0,0,"1","0",0.000248447,"0",".",".",".",".",".","0.295","0"
"1307","Pistorinia","Pistorinia","Crassulaceae","Saxifragales",0,0,"0","0",0,".",".",".",".",".",".",".","."
