Group,Order,Family,Genus,Orignal_Name,Accepted_Name,Seed_Dispersal_Category,Seed_Dispersal_Orignal_Discription,Seed_Dispersal_Data_Source
Monocots,Asparagales,Orchidaceae,Diuris,Diuris goonooensis,Diuris platichila,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Monocots,Asparagales,Orchidaceae,Diuris,Diuris protena,Diuris protena,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Monocots,Asparagales,Orchidaceae,Diuris,Diuris daltonii,Diuris punctata,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Monocots,Asparagales,Orchidaceae,Diuris,Diuris semilunulata,Diuris semilunulata,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Monocots,Asparagales,Orchidaceae,Diuris,Diuris punctata var. minor,Diuris striata,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Monocots,Asparagales,Orchidaceae,Diuris,Diuris subalpina,Diuris subalpina,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Monocots,Asparagales,Orchidaceae,Diuris,Diuris sulphurea,Diuris sulphurea,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Monocots,Asparagales,Orchidaceae,Diuris,Diuris tricolor,Diuris tricolor,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Monocots,Asparagales,Orchidaceae,Dryadella,Dryadella ana-paulae,Dryadella ana-paulae,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Eltroplectris,Eltroplectris calcarata,Eltroplectris calcarata,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Eltroplectris,Eltroplectris cogniauxiana,Eltroplectris cogniauxiana,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Eltroplectris,Eltroplectris longicornu,Eltroplectris longicornu,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Eltroplectris,Eltroplectris macrophylla,Eltroplectris macrophylla,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Eltroplectris,Eltroplectris misera,Eltroplectris misera,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia advena,Encyclia advena,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia alboxanthina,Encyclia alboxanthina,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia argentinensis,Encyclia argentinensis,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia chapadensis,Encyclia chapadensis,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia cordigera,Encyclia cordigera,Autochory,Unassisted,KEW Seed Information Database (SID)
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia cyperifolia,Encyclia cyperifolia,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia duveenii,Encyclia duveenii,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia euosma,Encyclia ionosma,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia flava,Encyclia patens,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia gallopavina,Encyclia gallopavina,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia gonzalezii,Encyclia gonzalezii,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia kundergraberi,Encyclia andrichii,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia mapuerae,Encyclia mapuerae,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia meliosma,Encyclia meliosma,Anemochory,Wind,KEW Seed Information Database (SID)
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia oliveirana,Encyclia oliveirana,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia oncidioides,Encyclia oncidioides,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia osmantha,Encyclia osmantha,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia pauciflora,Encyclia pauciflora,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia seidelii,Encyclia seidelii,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Encyclia,Encyclia xerophytica,Encyclia xerophytica,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum amblostomoides,Epidendrum amblostomoides,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum anceps,Epidendrum anceps,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum avicula,Epidendrum avicule,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum betimianum,Epidendrum betimianum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum biforatum,Epidendrum biforatum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum callobotrys,Epidendrum callobotrys,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum campestre,Epidendrum campestre,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum caparaoense,Epidendrum caparaoense,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum cauliflorum,Epidendrum cauliflorum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum chlorinum,Epidendrum chlorinum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum cinnabarinum,Epidendrum cinnabarinum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum coronatum,Epidendrum coronatum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum cristatum,Epidendrum cristatum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum dendrobioides,Epidendrum dendrobioides,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum densiflorum,Epidendrum densiflorum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum denticulatum,Epidendrum denticulatum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum flexuosum,Epidendrum flexuosum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum hassleri,Epidendrum hassleri,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum josianae,Epidendrum josianae,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum lindbergii,Epidendrum lindbergii,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum longicaule,Epidendrum longicaule,Anemochory,Wind,KEW Seed Information Database (SID)
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum martianum,Epidendrum martianum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum minarum,Epidendrum minarum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum miserum,Epidendrum miserum,Anemochory,Wind,KEW Seed Information Database (SID)
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum nocturnum,Epidendrum nocturnum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Epidendrum orchidiflorum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum paranaense,Epidendrum paranaense,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum polyanthum,Epidendrum polyanthum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum proligerum,Epidendrum proligerum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum ramosum,Epidendrum ramosum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum rigidum,Epidendrum rigidum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum saxatile,Epidendrum saxatile,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum secundum,Epidendrum secundum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum smaragdinum,Epidendrum smaragdinum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum stiliferum,Epidendrum stiliferum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum strobiliferum,Epidendrum strobiliferum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum subpurum,Epidendrum subpurum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum tenue,Epidendrum tenue,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum thiagoi,Epidendrum pseudodifforme,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum tridens,Epidendrum tridens,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum tumuc-humaciense,Epidendrum tumuc-humaciense,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum vesicatum,Epidendrum vesicatum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum warrasii,Epidendrum warrasii,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epidendrum,Epidendrum welsii-windischii,Epidendrum welsii-windischii,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis albensis,Epipactis albensis,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis bugacensis,Epipactis bugacensis,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis condensata,Epipactis condensata,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis dunensis,Epipactis dunensis,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis fageticola,Epipactis phyllanthes,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis flaminia,Epipactis flaminia,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis greuteri,Epipactis greuteri,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis kleinii,Epipactis kleinii,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis leptochila,Epipactis leptochila,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis lusitanica,Epipactis helleborine,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis microphylla,Epipactis microphylla,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis muelleri,Epipactis muelleri,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis persica,Epipactis persica,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis pontica,Epipactis pontica,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis purpurata,Epipactis purpurata,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipactis,Epipactis veratrifolia,Epipactis veratrifolia,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epipogium,Epipogium aphyllum,Epipogium aphyllum,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Monocots,Asparagales,Orchidaceae,Epistephium,Epistephium laxiflorum,Epistephium laxiflorum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epistephium,Epistephium lucidum,Epistephium williamsii,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epistephium,Epistephium matogrossense,Epistephium matogrossense,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Monocots,Asparagales,Orchidaceae,Epistephium,Epistephium parviflorum,Epistephium parviflorum,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
