"AcceptedName","Habit","NativeStatus","n_nurseries","StatesSold","NativeRange","StatesRegulated","P_conventional","P_native","Rank"
"Campsis radicans","Vine","EFNative",54,"KY, NY, NJ, PA, MA, RI, CT, MD, ME, DE, VA, NH, OH, VT","IL, IA, KS, MO, ND, NE, OK, SD, WI, CT, IN, ME, NH, NJ, NY, OH, PA, WV, UT, TX, AL, AR, DE, FL, GA, KY, LA, MD, MS, NC, SC, TN, VA",NA,0.1640625,0.144578313253012,1346
"Agastache rupestris","Forb/herb","EFNonNative",5,"VA, DE, MA, ME","AZ, NM",NA,0.01953125,0,1347
"Amsonia ciliata","Forb/herb","EFNative",5,"ME, PA, DE, VA, VT","MO, OK, TX, AL, AR, FL, GA, NC, SC",NA,0.01953125,0,1348
"Anemone multifida","Forb/herb","EFNative",5,"VT, ME, NH","AK, CO, ID, MT, OR, WA, WY, MN, ND, NE, SD, WI, ME, MI, NY, VT, AZ, CA, NV, UT, NM",NA,0.01953125,0,1349
"Arabis blepharophylla","Forb/herb","EFNonNative",5,"PA, MA, ME, VT","CA",NA,0.01953125,0,1350
"Arabis caucasica","Forb/herb","EFNative",5,"PA, MA, ME","ME, NY, VA, KY, TN, MI, WI",NA,0.01953125,0,1351
"Ipomoea alba","Forb/herb","EFNative",5,"MA, WV, NJ, VT","FL","GA",0.01953125,0,1352
"Oenothera tetragona","Forb/herb","EFNative",5,"MA, PA, ME","IL, MO, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, WV, AL, DE, GA, KY, LA, MD, NC, SC, TN, VA",NA,0.01953125,0,1353
"Potentilla neumanniana","Forb/herb","EFNative",5,"NY, PA, MD, VA","MA, CT",NA,0.01953125,0,1354
"Rudbeckia speciosa","Forb/herb","EFNative",5,"NY, MD, NJ, PA","IL, MO, WI, CT, MA, MI, NJ, NY, OH, PA, WV, AL, AR, DE, GA, KY, VA",NA,0.01953125,0,1355
"Betula papyrifera","Tree","EFNative",42,"OH, MA, NJ, PA, RI, NY, VT, CT, ME, DE, MD, NH","AK, CO, ID, MT, OR, WA, WY, IL, IA, MN, ND, NE, SD, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, VT, WV, VA",NA,0.12890625,0.108433734939759,1356
"Phalaris arundinacea","Grass","EFNative",10,"OH, PA, ME, MD","AK, CO, MT, OR, WA, WY, IL, IA, KS, MN, MO, ND, NE, OK, SD, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, VT, WV, AZ, CA, NV, UT, NM, AL, AR, DE, KY, MD, NC, TN, VA","IN, MA, ME, OH, OR, WA, WI",0.03515625,0.0120481927710843,1357
"Asplenium scolopendrium","Forb/herb","EFNative",6,"DE, PA, RI, VT","MI, NJ, NY, NM, AL, MD, TN",NA,0.0234375,0,1358
"Leucothoe catesbaei","Shrub","EFNative",6,"RI, MA, CT","AL, FL, GA, LA, MS, NC, SC, VA",NA,0.0234375,0,1359
"Pinus strobiformis","Tree","EFNonNative",6,"OH, CT, NJ, PA","TX, NM, AZ, CO",NA,0.0234375,0,1360
"Polemonium boreale","Forb/herb","EFNonNative",6,"ME, PA, VT","AK",NA,0.0234375,0,1361
"Polystichum munitum","Forb/herb","EFNonNative",6,"NY, DE, MA, NJ, PA","AK, ID, MT, OR, WA, SD, CA",NA,0.0234375,0,1362
"Salvia coccinea","Forb/herb","EFNative",6,"MA, PA, NJ, VA, VT","TX, AL, FL, GA, LA, MS, SC",NA,0.0234375,0,1363
"Talinum paniculatum","Forb/herb","EFNative",6,"NY, ME, NH, PA","AZ, NM, TX, FL, GA, KY, LA, NC, SC","CA",0.0234375,0,1364
"Tsuga heterophylla","Tree","EFNonNative",6,"NJ, PA, DE, MA, CT","AK, ID, MT, OR, WA, CA",NA,0.0234375,0,1365
"Xanthorhiza simplicissima","Forb/herb","EFNative",35,"NJ, PA, RI, MA, CT, MD, VA, ME, DE, VT, NH, WV","ME, MA, NH, NY, OH, WV, TX, AL, FL, GA, KY, LA, MS, NC, SC, TN, VA",NA,0.109375,0.0843373493975904,1366
"Verbena canadensis","Forb/herb","EFNative",19,"OH, MD, VA, PA, MA, NJ","IL, IA, KS, MN, MO, NE, OK, WI, CT, IN, MI, NY, OH, PA, WV, NM, TX, AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA",NA,0.0625,0.036144578313253,1367
"Abies lasiocarpa","Tree","EFNonNative",7,"CT, OH, MD, NJ, PA, VT","AK, CO, ID, MT, OR, WA, WY, AZ, CA, NV, NM",NA,0.02734375,0,1368
"Abies procera","Tree","EFNonNative",7,"CT, DE, MA, VT","OR, WA, CA",NA,0.02734375,0,1369
"Aquilegia formosa","Forb/herb","EFNonNative",7,"NJ, DE, OH, MA","AK, ID, MT, OR, WA, WY, CA, NV, UT",NA,0.02734375,0,1370
"Blechnum spicant","Forb/herb","EFNonNative",7,"NY, MD, NJ, DE, MA, CT","AK, ID, OR, WA, CA",NA,0.02734375,0,1371
"Heuchera sanguinea","Forb/herb","EFNonNative",7,"OH, ME, PA, DE, VA, VT, MA","AZ, NM",NA,0.02734375,0,1372
"Penstemon barbatus","Forb/herb","EFNonNative",7,"MA, MD, PA, ME, VT","CO, AZ, CA, UT, NM, TX",NA,0.02734375,0,1373
"Pinus aristata","Tree","EFNonNative",7,"DE, MD, NH, CT, ME, MA, OH","CO, AZ, NM",NA,0.02734375,0,1374
"Acer saccharum","Shrub","EFNative",130,"OH, MD, KY, PA, NJ, MA, VA, CT, RI, NY, VT, NH, ME, DE","IL, IA, KS, MN, MO, WI, IN, MI, NY, PA, VT, WV, TX, AL, AR, FL, GA, KY, LA, MD, NC, SC, TN",NA,0.390625,0.36144578313253,1375
"Hypericum frondosum","Shrub","EFNative",20,"MA, CT, VA, PA, ME, NY, OH, RI, NJ, VT","TX, AL, FL, GA, KY, LA, MS, NC, SC, TN",NA,0.06640625,0.036144578313253,1376
"Andromeda polifolia","Shrub","EFNative",12,"ME, MA, CT, NY","AK, ID, WA, IL, MN, WI, CT, IN, ME, MA, MI, NH, NJ, NY, PA, RI, VT, WV",NA,0.04296875,0.0120481927710843,1377
"Illicium floridanum","Shrub","EFNative",12,"NY, CT, VA, DE, MD, PA","AL, FL, GA, LA, MS",NA,0.04296875,0.0120481927710843,1378
"Rhododendron canadense","Shrub","EFNative",12,"NH, MA, ME, PA, VA, DE, VT, MD","CT, ME, MA, NH, NJ, NY, PA, RI, VT",NA,0.04296875,0.0120481927710843,1379
"Chionanthus virginicus","Shrub","EFNative",106,"OH, MD, NY, NJ, MA, RI, PA, VA, CT, VT, NH, ME, DE","MO, OK, MA, NJ, NY, OH, PA, WV, TX, AL, AR, DE, FL, GA, KY, LA, MD, MS, NC, SC, TN, VA",NA,0.3203125,0.289156626506024,1380
"Acer circinatum","Shrub","EFNonNative",8,"NJ, PA, NY, OH, CT, MA","AK, OR, WA, CA",NA,0.03125,0,1381
"Carex glaucescens","Grass","EFNative",8,"MD, VT, ME, VA, OH","TX, AL, FL, GA, LA, MD, MS, NC, SC, TN, VA",NA,0.03125,0,1382
"Vernonia angustifolia","Forb/herb","EFNative",8,"OH, RI, CT, ME, PA, DE, VT","AL, FL, GA, LA, MS, NC, SC",NA,0.03125,0,1383
"Rhododendron maximum","Shrub","EFNative",45,"OH, NY, NJ, PA, ME, RI, VA, MA, CT, DE, MD, NH","CT, ME, MA, NH, NJ, NY, OH, PA, RI, VT, WV, AL, DE, GA, KY, MD, NC, SC, TN, VA",NA,0.140625,0.108433734939759,1384
"Vernonia lettermannii","Forb/herb","EFNative",41,"ME, CT, VA, DE, PA, NJ, OH, MD, VT, MA, RI, NH","OK, AR",NA,0.12890625,0.0963855421686747,1385
"Lupinus polyphyllus","Forb/herb","EFNative",13,"MA, MD, ME, DE, PA, NJ","ID, MT, OR, WA, MN, WI, CT, ME, MA, NY, VT, CA, NV",NA,0.046875,0.0120481927710843,1386
"Artemisia dracunculus","Forb/herb","EFNative",9,"VT, PA, MD, ME, OH, VA","CO, ID, MT, OR, WA, WY, IL, IA, KS, MN, MO, ND, NE, OK, SD, WI, NY, VT, AZ, CA, NV, UT, NM, TX",NA,0.03515625,0,1387
"Aster alpinus","Forb/herb","EFNonNative",9,"OH, MD, RI, ME, PA, VT, NJ, NH","AK, CO, ID, WY",NA,0.03515625,0,1388
"Dichondra argentea","Forb/herb","EFNonNative",9,"ME, MD, NJ, MA, NH, PA","AZ, NM, TX",NA,0.03515625,0,1389
"Hesperocyparis arizonica","Tree","EFNonNative",9,"MD, DE, OH, NJ, VA","AZ, NM, TX",NA,0.03515625,0,1390
"Illicium parviflorum","Shrub","EFNative",9,"NY, VA, DE, MD, PA","FL",NA,0.03515625,0,1391
"Philadelphus lewisii","Shrub","EFNonNative",9,"PA, VT, MA, NH, VA, ME","ID, MT, OR, WA, CA",NA,0.03515625,0,1392
"Rudbeckia nitida","Forb/herb","EFNative",9,"NY, MD, ME, PA, MA","FL, GA",NA,0.03515625,0,1393
"Magnolia acuminata","Tree","EFNative",18,"OH, DE, PA, ME, NJ, MD, MA, VA","IL, MO, OK, IN, NJ, NY, OH, PA, WV, AL, AR, FL, GA, KY, LA, MD, MS, NC, SC, TN, VA",NA,0.0625,0.0240963855421687,1394
"Hydrangea arborescens","Shrub","EFNative",137,"OH, MA, MD, KY, PA, NY, NJ, RI, CT, ME, VA, DE, VT, NH","IL, MO, OK, IN, NJ, NY, OH, PA, VT, WV, AL, AR, DE, FL, GA, KY, LA, MD, MS, NC, SC, TN, VA",NA,0.4140625,0.373493975903614,1395
"Aster dumosus","Forb/herb","EFNative",15,"MA, VA, MD, ME, PA, DE, OH, NH","IL, IA, MO, OK, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, WV, TX, AL, AR, DE, FL, GA, KY, LA, MD, MS, NC, SC, TN, VA",NA,0.0546875,0.0120481927710843,1396
"Chelone lyonii","Forb/herb","EFNative",60,"MA, KY, OH, NY, MD, RI, PA, ME, NJ, VA, DE, VT, WV, CT, NH","AL, GA, MS, NC, SC, TN",NA,0.1875,0.144578313253012,1397
"Darmera peltata","Forb/herb","EFNonNative",11,"CT, OH, ME, VT, MA","OR, CA",NA,0.04296875,0,1398
"Lewisia cotyledon","Forb/herb","EFNonNative",11,"OH, MA, CT, NJ, ME, VT, PA","OR, CA",NA,0.04296875,0,1399
"Gymnocladus dioicus","Tree","EFNative",52,"OH, KY, NJ, PA, MA, VA, NY, MD, DE, ME, VT, NH, CT","IL, MN, OK, SD, WI, CT, IN, ME, MA, MI, NJ, NY, OH, PA, WV, TX, AL, AR, DE, GA, KY, MD, MS, NC, SC, TN, VA",NA,0.1640625,0.120481927710843,1400
"Aquilegia caerulea","Forb/herb","EFNonNative",16,"PA, MA, RI, MD, VA, ME, DE, VT, NH","CO, WY, NM",NA,0.05859375,0.0120481927710843,1401
"Muhlenbergia reverchonii","Grass","EFNonNative",16,"MA, PA, VA, MD, NJ, DE, CT","OK, TX",NA,0.05859375,0.0120481927710843,1402
"Sambucus racemosa","Shrub","EFNative",49,"MA, KY, NY, OH, RI, ME, VA, CT, PA, DE, VT, MD, NJ","AK, CO, ID, MT, OR, WA, WY, IL, IA, MN, MO, ND, SD, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, VT, WV, AZ, CA, NV, UT, NM, GA, KY, MD, NC, TN, VA",NA,0.15625,0.108433734939759,1403
"Ulmus americana","Tree","EFNative",94,"OH, MA, MD, KY, PA, NJ, VA, CT, RI, NY, ME, DE, VT, NH","MT, WY, IL, IA, KS, MN, MO, ND, NE, OK, SD, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, VT, WV, TX, AL, AR, DE, FL, GA, KY, LA, MD, MS, NC, SC, TN, VA",NA,0.2890625,0.240963855421687,1404
"Halesia carolina","Shrub","EFNative",41,"DE, OH, MD, NJ, PA, VA, CT, VT, MA, ME, NH","IL, OK, IN, OH, WV, AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA",NA,0.1328125,0.0843373493975904,1405
"Amsonia hubrichtii","Forb/herb","EFNative",78,"NH, OH, PA, MD, VA, RI, NJ, WV, DE, VT, MA, NY, ME, CT","OK, AR",NA,0.2421875,0.192771084337349,1406
"Hypericum kalmianum","Shrub","EFNative",29,"OH, KY, NJ, RI, ME, NY, PA, DE, CT, VT, MA","IL, MN, WI, IN, MI, NY, OH",NA,0.09765625,0.0481927710843374,1407
"Aesculus parviflora","Shrub","EFNative",70,"OH, KY, NY, NJ, PA, CT, MD, VA, ME, DE, RI, VT, MA, NH","AL, GA",NA,0.21875,0.168674698795181,1408
"Coreopsis auriculata","Forb/herb","EFNative",17,"MD, MA, VA, ME, PA, NJ, VT, NH","WV, AL, FL, GA, KY, LA, MS, NC, SC, TN, VA",NA,0.0625,0.0120481927710843,1409
"Bidens ferulifolia","Forb/herb","EFNonNative",13,"PA, ME, MA, NH, NJ, NY, MD","AZ",NA,0.05078125,0,1410
"Lonicera caerulea","Shrub","EFNonNative",13,"KY, RI, NY, OH, ME, VT, PA, NJ, NH, MA","ID, MT, OR, WA, WY, CA, NV",NA,0.05078125,0,1411
"Pinus contorta","Tree","EFNonNative",13,"CT, MA, OH, PA, DE, VT, NH","AK, CO, ID, MT, OR, WA, WY, SD, CA, NV, UT",NA,0.05078125,0,1412
"Viburnum cassinoides","Shrub","EFNative",26,"KY, NH, MA, RI, OH, VT, VA, PA, ME, DE, MD","WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, VT, WV, AL, DE, GA, KY, MD, NC, SC, TN, VA",NA,0.08984375,0.036144578313253,1413
"Helianthus salicifolius","Forb/herb","EFNative",22,"MD, PA, VA, DE, ME, VT, NH, NJ","KS, MO, NE, OK, TX",NA,0.078125,0.0240963855421687,1414
"Sanguisorba officinalis","Forb/herb","EFNative",18,"MA, MD, ME, PA, NJ, RI, CT, OH, VT, VA, NH","AK, OR, WA, ME, MI, PA, CA",NA,0.06640625,0.0120481927710843,1415
"Berberis aquifolium","Shrub","EFNonNative",14,"OH, NJ, ME, CT, MD, PA, MA","ID, MT, OR, WA, CA",NA,0.0546875,0,1416
"Pinus banksiana","Tree","EFNative",14,"KY, CT, OH, ME, DE, NH, VT, MA","IL, MN, MO, ND, WI, IN, ME, MA, MI, NH, NY, OH, PA, RI, VT, WV",NA,0.0546875,0,1417
"Gaillardia aristata","Forb/herb","EFNative",23,"NH, MA, MD, ME, PA, DE, NJ, VA, OH, CT, VT","CO, ID, MT, OR, WA, WY, MN, ND, SD, CT, MA, NH, UT",NA,0.08203125,0.0240963855421687,1418
"Oenothera macrocarpa","Forb/herb","EFNative",19,"OH, MD, PA, ME, VT, NY, NH, VA","IL, KS, MO, NE, OK, TX, AR, TN",NA,0.0703125,0.0120481927710843,1419
"Amelanchier alnifolia","Shrub","EFNative",15,"PA, VT, ME, MA, DE, NH","AK, CO, ID, MT, OR, WA, WY, IA, KS, MN, ND, NE, SD, NY, AZ, CA, NV, UT, NM, TX",NA,0.05859375,0,1420
"Quercus texana","Tree","EFNative",15,"VA, OH, DE, MD","IL, MO, TX, AL, AR, KY, LA, MS, TN",NA,0.05859375,0,1421
"Salvia greggii","Forb/herb","EFNonNative",15,"MA, NY, MD, PA, DE, VT, VA, OH","TX",NA,0.05859375,0,1422
"Chelone obliqua","Forb/herb","EFNative",28,"KY, MA, MD, DE, VA, OH, ME, PA, VT, CT, NJ","IL, IA, MN, MO, IN, MI, AL, AR, GA, KY, MD, MS, NC, SC, TN, VA",NA,0.09765625,0.036144578313253,1423
"Abies fraseri","Tree","EFNative",21,"NJ, NY, PA, ME, DE, RI, CT, NH, MA","NC, TN, VA",NA,0.078125,0.0120481927710843,1424
"Quercus palustris","Tree","EFNative",103,"OH, MA, MD, KY, NJ, VA, RI, CT, NY, PA, DE, WV, ME, NH, VT","IL, IA, KS, MO, OK, WI, CT, IN, MA, MI, NJ, NY, OH, PA, RI, VT, WV, AL, AR, DE, KY, MD, NC, TN, VA",NA,0.3203125,0.253012048192771,1425
"Quercus ellipsoidalis","Tree","EFNative",18,"OH, VT, MD, NJ, ME, NY, MA, CT","IL, IA, MN, WI, IN, MI, OH",NA,0.0703125,0,1426
"Salvia farinacea","Forb/herb","EFNonNative",18,"MA, RI, PA, ME, VT, VA, NJ","NM, TX",NA,0.0703125,0,1427
"Rubus idaeus","Shrub","EFNative",31,"OH, NY, NJ, PA, ME, DE, VT, MA, MD, CT, VA","AK, CO, ID, MT, OR, WA, WY, IL, IA, MN, MO, ND, NE, OK, SD, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, VT, WV, AZ, CA, NV, UT, NM, DE, MD, NC, TN, VA",NA,0.109375,0.036144578313253,1428
"Amelanchier sanguinea","Shrub","EFNative",23,"OH, NY, VA, NJ, PA, ME, MD, MA","IL, IA, MN, ND, WI, CT, ME, MA, MI, NH, NJ, NY, OH, PA, VT, WV, GA, KY, MD, NC, TN, VA",NA,0.0859375,0.0120481927710843,1429
"Helianthus annuus","Forb/herb","EFNonNative",19,"MA, NJ, WV, VT, ME, MD, NY, PA","AZ, CA, NV",NA,0.07421875,0,1430
"Diervilla rivularis","Shrub","EFNative",28,"OH, KY, NY, CT, DE, MD, PA, VA, ME, MA, NH, NJ, VT","AL, GA, NC, TN",NA,0.1015625,0.0240963855421687,1431
"Phlox subulata","Forb/herb","EFNative",118,"OH, DE, KY, MA, ME, NY, MD, RI, NJ, PA, CT, VA, NH, VT, WV","IA, MN, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, VT, WV, UT, AR, DE, GA, KY, LA, MD, MS, NC, TN, VA",NA,0.3671875,0.289156626506024,1432
"Dicentra formosa","Forb/herb","EFNonNative",20,"KY, MA, MD, NJ, PA, ME, DE, VT, NH","OR, WA, CA",NA,0.078125,0,1433
"Leucothoe fontanesiana","Shrub","EFNative",53,"OH, KY, NY, NJ, MA, MD, CT, PA, VA, ME, DE, RI, NH","AL, GA, NC, SC, TN, VA",NA,0.17578125,0.0963855421686747,1434
"Abies balsamea","Tree","EFNative",37,"RI, CT, MA, NY, OH, PA, VT, ME, DE, NH","IA, MN, WI, CT, ME, MA, MI, NH, NJ, NY, PA, VT, WV, MD, VA",NA,0.12890625,0.0481927710843374,1435
"Rhododendron prinophyllum","Shrub","EFNative",37,"NY, MA, NJ, OH, VA, PA, CT, ME, MD, NH, VT","IL, MO, OK, NH, NY, OH, PA, VT, WV, AL, AR, KY, MD, NC, VA",NA,0.12890625,0.0481927710843374,1436
"Ilex glabra","Shrub","EFNative",131,"OH, DE, MD, KY, NY, NJ, PA, MA, CT, RI, VA, ME, VT, NH","CT, ME, MA, NH, NJ, NY, PA, RI, TX, AL, AR, DE, FL, GA, LA, MD, MS, NC, SC, VA",NA,0.40625,0.325301204819277,1437
"Cercis canadensis","Shrub","EFNative",172,"OH, MD, PA, KY, NY, CT, NJ, MA, RI, VA, ME, DE, WV, NH, VT","IL, IA, KS, MO, NE, OK, WI, CT, IN, MA, MI, NJ, NY, OH, PA, WV, NM, TX, AL, AR, DE, FL, GA, KY, LA, MD, MS, NC, SC, TN, VA",NA,0.52734375,0.44578313253012,1438
"Chamaecyparis lawsoniana","Tree","EFNonNative",21,"OH, CT, NJ, ME, NY, PA, DE, MA, NH, VT","OR, CA",NA,0.08203125,0,1439
"Salix candida","Shrub","EFNative",21,"OH, KY, NY, CT, MA, VT, DE, ME, RI, NJ","AK, CO, ID, MT, WA, WY, IL, IA, MN, ND, SD, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, VT",NA,0.08203125,0,1440
"Oenothera lindheimeri","Forb/herb","EFNative",42,"OH, MA, NY, MD, RI, ME, VA, PA, DE, NJ, CT","TX, LA",NA,0.14453125,0.0602409638554217,1441
"Nassella tenuissima","Grass","EFNonNative",30,"NY, MD, CT, PA, NJ, DE, MA, ME, VA","CO, NM, TX",NA,0.109375,0.0240963855421687,1442
"Wisteria frutescens","Vine","EFNative",63,"OH, NY, NJ, PA, RI, CT, MA, ME, MD, VA, VT, DE, NH","IL, IA, MO, OK, CT, IN, MA, MI, NJ, NY, OH, PA, RI, WV, TX, AL, AR, DE, FL, GA, KY, LA, MD, MS, NC, SC, TN, VA",NA,0.20703125,0.120481927710843,1443
"Leucothoe axillaris","Shrub","EFNative",61,"KY, NY, NJ, MD, MA, CT, OH, ME, VA, PA, DE, RI, NH","AL, FL, GA, LA, MS, NC, SC, VA",NA,0.203125,0.108433734939759,1444
"Acer rubrum","Tree","EFNative",148,"OH, MD, KY, PA, MA, CT, NJ, VA, RI, NY, VT, NH, ME, DE","IL, MN, ND, SD, WI, IN, NJ, NY, OH, PA, VT, NM, TX, AL, AR, DE, FL, GA, KY, MD, NC, SC, TN, VA",NA,0.4609375,0.36144578313253,1445
"Spiraea betulifolia","Shrub","EFNative",26,"OH, NJ, PA, VA, NH, MA, NY, VT, ME, MD, CT","OR, ID, MT, MN, NC",NA,0.1015625,0,1446
"Cladrastis kentukea","Tree","EFNative",84,"OH, MD, KY, NJ, MA, NY, PA, VA, CT, RI, ME, DE, VT, NH","IL, MO, OK, IN, WV, AL, AR, GA, KY, MS, NC, SC, TN, VA",NA,0.2734375,0.168674698795181,1447
"Pseudotsuga menziesii","Tree","EFNonNative",27,"KY, NJ, MA, CT, OH, PA, DE, ME, VT, MD","AK, CO, ID, MT, OR, WA, WY, AZ, CA, NV, UT, NM, TX",NA,0.10546875,0,1448
"Gleditsia triacanthos","Shrub","EFNative",60,"OH, MD, KY, NJ, PA, MA, NY, VA, CT, RI, DE, ME, VT","WY, IL, IA, KS, MN, MO, ND, NE, OK, SD, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, VT, WV, NV, UT, TX, AL, AR, DE, FL, GA, KY, LA, MD, MS, NC, SC, TN, VA",NA,0.203125,0.0963855421686747,1449
"Coreopsis grandiflora","Forb/herb","EFNative",41,"MA, OH, NY, MD, RI, ME, NJ, PA, VA, VT, NH, CT","IL, IA, KS, MO, OK, WI, CT, IN, ME, MI, NJ, NY, OH, PA, RI, VT, WV, NM, TX, AL, AR, FL, GA, KY, LA, MD, MS, NC, SC, TN, VA",NA,0.1484375,0.036144578313253,1450
"Stokesia laevis","Forb/herb","EFNative",41,"MA, OH, NY, MD, RI, VT, PA, VA, ME, DE, CT, NJ","AL, FL, GA, LA, MS, SC",NA,0.1484375,0.036144578313253,1451
"Heuchera micrantha","Forb/herb","EFNonNative",33,"OH, VA, MD, NJ, ME, DE, PA, NY","ID, OR, WA, CA",NA,0.125,0.0120481927710843,1452
"Juniperus communis","Shrub","EFNative",53,"DE, OH, KY, MD, NY, MA, VT, CT, ME, NJ, PA, NH, VA, RI","AK, CO, ID, MT, OR, WA, WY, IL, IA, MN, ND, NE, SD, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, VT, WV, AZ, CA, NV, UT, NM, AL, GA, KY, MD, NC, SC, TN, VA",NA,0.1875,0.0602409638554217,1453
"Tsuga canadensis","Tree","EFNative",75,"OH, MD, NY, NJ, PA, CT, ME, RI, VA, DE, VT, MA, NH","MN, WI, CT, IN, ME, MA, MI, NH, NJ, NY, OH, PA, RI, VT, WV, AL, GA, KY, MD, NC, SC, TN, VA",NA,0.25390625,0.120481927710843,1454
